image_id,class_name,class_id,split
skidsteer_0179.png,skidsteer,3,train
skidsteer_0180.png,skidsteer,3,train
skidsteer_0181.png,skidsteer,3,train
skidsteer_0182.png,skidsteer,3,test
skidsteer_0183.png,skidsteer,3,val
skidsteer_0184.png,skidsteer,3,train
skidsteer_0185.png,skidsteer,3,train
skidsteer_0186.png,skidsteer,3,train
skidsteer_0187.png,skidsteer,3,train
skidsteer_0188.png,skidsteer,3,train
skidsteer_0189.png,skidsteer,3,val
skidsteer_0190.png,skidsteer,3,train
skidsteer_0191.png,skidsteer,3,train
skidsteer_0192.png,skidsteer,3,train
skidsteer_0193.png,skidsteer,3,train
skidsteer_0194.png,skidsteer,3,val
skidsteer_0195.png,skidsteer,3,test
skidsteer_0196.png,skidsteer,3,train
skidsteer_0197.png,skidsteer,3,val
skidsteer_0198.png,skidsteer,3,val
skidsteer_0199.png,skidsteer,3,train
baler_0000.png,baler,4,train
baler_0001.png,baler,4,train
baler_0002.png,baler,4,val
baler_0003.png,baler,4,test
baler_0004.png,baler,4,train
baler_0005.png,baler,4,train
baler_0006.png,baler,4,train
baler_0007.png,baler,4,train
baler_0008.png,baler,4,train
baler_0009.png,baler,4,test
baler_0010.png,baler,4,test
baler_0011.png,baler,4,val
baler_0012.png,baler,4,train
baler_0013.png,baler,4,train
baler_0014.png,baler,4,val
baler_0015.png,baler,4,val
baler_0016.png,baler,4,train
baler_0017.png,baler,4,train
baler_0018.png,baler,4,train
baler_0019.png,baler,4,train
baler_0020.png,baler,4,train
baler_0021.png,baler,4,test
baler_0022.png,baler,4,val
baler_0023.png,baler,4,train
baler_0024.png,baler,4,train
baler_0025.png,baler,4,train
baler_0026.png,baler,4,train
baler_0027.png,baler,4,train
baler_0028.png,baler,4,train
baler_0029.png,baler,4,train
baler_0030.png,baler,4,train
baler_0031.png,baler,4,train
baler_0032.png,baler,4,val
baler_0033.png,baler,4,train
baler_0034.png,baler,4,train
baler_0035.png,baler,4,val
baler_0036.png,baler,4,train
baler_0037.png,baler,4,test
baler_0038.png,baler,4,train
baler_0039.png,baler,4,test
baler_0040.png,baler,4,train
baler_0041.png,baler,4,train
baler_0042.png,baler,4,val
baler_0043.png,baler,4,train
baler_0044.png,baler,4,train
baler_0045.png,baler,4,train
baler_0046.png,baler,4,train
baler_0047.png,baler,4,val
baler_0048.png,baler,4,train
baler_0049.png,baler,4,train
baler_0050.png,baler,4,val
baler_0051.png,baler,4,train
baler_0052.png,baler,4,train
baler_0053.png,baler,4,val
baler_0054.png,baler,4,val
baler_0055.png,baler,4,train
baler_0056.png,baler,4,val
baler_0057.png,baler,4,train
baler_0058.png,baler,4,train
baler_0059.png,baler,4,val
baler_0060.png,baler,4,train
baler_0061.png,baler,4,train
baler_0062.png,baler,4,train
baler_0063.png,baler,4,train
baler_0064.png,baler,4,train
baler_0065.png,baler,4,train
baler_0066.png,baler,4,train
baler_0067.png,baler,4,train
baler_0068.png,baler,4,train
baler_0069.png,baler,4,train
baler_0070.png,baler,4,test
baler_0071.png,baler,4,train
baler_0072.png,baler,4,train
baler_0073.png,baler,4,test
baler_0074.png,baler,4,train
baler_0075.png,baler,4,train
baler_0076.png,baler,4,train
baler_0077.png,baler,4,train
baler_0078.png,baler,4,val
baler_0079.png,baler,4,train
baler_0080.png,baler,4,train
baler_0081.png,baler,4,train
baler_0082.png,baler,4,train
baler_0083.png,baler,4,test
baler_0084.png,baler,4,train
baler_0085.png,baler,4,val
baler_0086.png,baler,4,test
baler_0087.png,baler,4,train
baler_0088.png,baler,4,test
baler_0089.png,baler,4,val
baler_0090.png,baler,4,train
baler_0091.png,baler,4,train
baler_0092.png,baler,4,train
baler_0093.png,baler,4,train
baler_0094.png,baler,4,train
baler_0095.png,baler,4,train
baler_0096.png,baler,4,train
baler_0097.png,baler,4,train
baler_0098.png,baler,4,val
baler_0099.png,baler,4,train
baler_0100.png,baler,4,train
baler_0101.png,baler,4,val
baler_0102.png,baler,4,train
baler_0103.png,baler,4,train
baler_0104.png,baler,4,train
baler_0105.png,baler,4,train
baler_0106.png,baler,4,train
baler_0107.png,baler,4,val
baler_0108.png,baler,4,train
baler_0109.png,baler,4,train
baler_0110.png,baler,4,train
baler_0111.png,baler,4,val
baler_0112.png,baler,4,train
baler_0113.png,baler,4,train
baler_0114.png,baler,4,train
baler_0115.png,baler,4,train
baler_0116.png,baler,4,train
baler_0117.png,baler,4,val
baler_0118.png,baler,4,train
baler_0119.png,baler,4,train
baler_0120.png,baler,4,train
baler_0121.png,baler,4,train
baler_0122.png,baler,4,train
baler_0123.png,baler,4,train
baler_0124.png,baler,4,train
baler_0125.png,baler,4,test
baler_0126.png,baler,4,train
baler_0127.png,baler,4,train
baler_0128.png,baler,4,val
baler_0129.png,baler,4,train
baler_0130.png,baler,4,train
baler_0131.png,baler,4,train
baler_0132.png,baler,4,train
baler_0133.png,baler,4,train
baler_0134.png,baler,4,val
baler_0135.png,baler,4,train
baler_0136.png,baler,4,test
baler_0137.png,baler,4,train
baler_0138.png,baler,4,train
baler_0139.png,baler,4,train
baler_0140.png,baler,4,train
baler_0141.png,baler,4,val
baler_0142.png,baler,4,train
baler_0143.png,baler,4,train
baler_0144.png,baler,4,test
baler_0145.png,baler,4,train
baler_0146.png,baler,4,train
baler_0147.png,baler,4,train
baler_0148.png,baler,4,train
baler_0149.png,baler,4,val
baler_0150.png,baler,4,train
baler_0151.png,baler,4,train
baler_0152.png,baler,4,val
baler_0153.png,baler,4,train
baler_0154.png,baler,4,train
baler_0155.png,baler,4,train
baler_0156.png,baler,4,val
baler_0157.png,baler,4,train
baler_0158.png,baler,4,train
baler_0159.png,baler,4,train
baler_0160.png,baler,4,train
baler_0161.png,baler,4,train
baler_0162.png,baler,4,train
baler_0163.png,baler,4,train
baler_0164.png,baler,4,train
baler_0165.png,baler,4,train
baler_0166.png,baler,4,train
baler_0167.png,baler,4,train
baler_0168.png,baler,4,train
baler_0169.png,baler,4,train
baler_0170.png,baler,4,train
baler_0171.png,baler,4,train
baler_0172.png,baler,4,val
baler_0173.png,baler,4,val
baler_0174.png,baler,4,train
baler_0175.png,baler,4,train
baler_0176.png,baler,4,train
baler_0177.png,baler,4,val
baler_0178.png,baler,4,val
baler_0179.png,baler,4,train
baler_0180.png,baler,4,val
baler_0181.png,baler,4,train
baler_0182.png,baler,4,train
baler_0183.png,baler,4,train
baler_0184.png,baler,4,val
baler_0185.png,baler,4,val
baler_0186.png,baler,4,train
baler_0187.png,baler,4,val
baler_0188.png,baler,4,train
baler_0189.png,baler,4,test
baler_0190.png,baler,4,train
baler_0191.png,baler,4,train
baler_0192.png,baler,4,test
baler_0193.png,baler,4,train
baler_0194.png,baler,4,train
baler_0195.png,baler,4,val
baler_0196.png,baler,4,train
baler_0197.png,baler,4,val
baler_0198.png,baler,4,val
baler_0199.png,baler,4,train
